,Total Yards,Made,Quarter,Time,Down,Kicker id,Kicker Name,Kicking Team,Weather_Condition,Humidity,Temperature,Wind,Stadium,Grass Type,Stadium Type
6849,48,1,2,15:00,4,00-0029621,G.Zuerlein,LA,Clear,56,63,5,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
6850,36,1,2,09:42,4,00-0023252,R.Gould,SF,Clear,56,63,5,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
6851,48,1,2,03:51,4,00-0023252,R.Gould,SF,Clear,56,63,5,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
6852,19,1,3,09:20,4,00-0029621,G.Zuerlein,LA,Clear,61,61,5,Levi's Stadium,Bermuda Bandera / Perennial Ryegrass mixture,Open
6853,23,1,1,09:09,4,00-0031492,J.Myers,JAX,Partly Cloudy,56,70,7,Wembley Stadium,Desso GrassMaster,Open
6854,45,1,2,10:54,4,00-0031492,J.Myers,JAX,Partly Cloudy,55,70,7,Wembley Stadium,Desso GrassMaster,Open
6855,29,1,2,00:42,4,00-0031492,J.Myers,JAX,Partly Cloudy,55,70,7,Wembley Stadium,Desso GrassMaster,Open
6856,38,1,1,00:53,4,00-0029822,B.McManus,DEN,Clear,56,84,4,New Era Field,A-Turf Titan,Open
6857,49,1,2,02:56,4,00-0025944,S.Hauschka,BUF,Clear,55,85,4,New Era Field,A-Turf Titan,Open
6858,35,1,2,00:46,4,00-0029822,B.McManus,DEN,Clear,55,85,4,New Era Field,A-Turf Titan,Open
6859,55,1,2,00:06,1,00-0025944,S.Hauschka,BUF,Clear,55,85,4,New Era Field,A-Turf Titan,Open
6860,28,1,3,07:49,4,00-0029822,B.McManus,DEN,Clear,54,86,4,New Era Field,A-Turf Titan,Open
6861,53,1,4,13:56,4,00-0025944,S.Hauschka,BUF,Clear,54,86,4,New Era Field,A-Turf Titan,Open
6862,27,1,4,03:18,4,00-0025944,S.Hauschka,BUF,Clear,54,86,4,New Era Field,A-Turf Titan,Open
6863,32,1,1,06:23,4,00-0026858,G.Gano,CAR,Clear,60,81,4,Bank of America Stadium,Grass,Open
6864,48,1,2,10:52,4,00-0026858,G.Gano,CAR,Partly Cloudy,57,82,4,Bank of America Stadium,Grass,Open
6865,33,1,2,00:05,4,00-0032569,W.Lutz,NO,Partly Cloudy,57,82,4,Bank of America Stadium,Grass,Open
6866,50,1,4,12:03,4,00-0032569,W.Lutz,NO,Partly Cloudy,55,83,4,Bank of America Stadium,Grass,Open
6867,56,0,4,09:02,4,00-0032569,W.Lutz,NO,Partly Cloudy,55,83,4,Bank of America Stadium,Grass,Open
6868,47,0,1,02:38,4,00-0026138,C.Barth,CHI,Clear,47,87,3,Soldier Field,Grass,Open
6869,24,1,2,00:00,1,00-0026138,C.Barth,CHI,Clear,45,88,3,Soldier Field,Grass,Open
6870,32,1,4,08:07,4,00-0031136,C.Boswell,PIT,Clear,42,88,4,Soldier Field,Grass,Open
6871,36,1,2,12:56,4,00-0020578,M.Bryant,ATL,Clear,50,87,5,Ford Field,Fieldturf,Dome
6872,55,1,2,10:32,4,00-0023853,M.Prater,DET,Clear,50,87,5,Ford Field,Fieldturf,Dome
6873,40,1,2,01:55,4,00-0023853,M.Prater,DET,Clear,50,87,5,Ford Field,Fieldturf,Dome
6874,48,1,2,00:36,4,00-0020578,M.Bryant,ATL,Clear,50,87,5,Ford Field,Fieldturf,Dome
6875,40,1,3,11:42,4,00-0020578,M.Bryant,ATL,Clear,48,88,5,Ford Field,Fieldturf,Dome
6876,35,1,3,01:28,4,00-0023853,M.Prater,DET,Clear,48,88,5,Ford Field,Fieldturf,Dome
6877,57,1,4,11:53,4,00-0023853,M.Prater,DET,Clear,47,88,5,Ford Field,Fieldturf,Dome
6878,33,1,4,10:23,4,00-0016919,A.Vinatieri,IND,Clear,32,90,4,Lucas Oil Stadium,Fieldturf,Dome
6879,40,1,1,06:22,4,00-0025565,N.Folk,TB,Clear,60,83,7,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6880,20,1,3,02:26,4,00-0028787,K.Forbath,MIN,Clear,52,87,6,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6881,37,1,4,08:44,4,00-0028787,K.Forbath,MIN,Clear,49,87,7,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6882,39,1,1,07:27,4,00-0032726,K.Fairbairn,HOU,Clear,59,84,0,Gillette Stadium,Fieldturf,Open
6883,40,1,2,07:09,4,00-0032726,K.Fairbairn,HOU,Clear,56,85,0,Gillette Stadium,Fieldturf,Open
6884,31,1,4,12:17,4,00-0032726,K.Fairbairn,HOU,Clear,55,86,0,Gillette Stadium,Fieldturf,Open
6885,36,1,4,02:28,4,00-0032726,K.Fairbairn,HOU,Clear,55,86,0,Gillette Stadium,Fieldturf,Open
6886,45,0,1,05:04,4,00-0030896,C.Catanzaro,NYJ,Clear,47,87,1,MetLife Stadium,Fieldturf,Open
6887,40,1,2,07:21,4,00-0030896,C.Catanzaro,NYJ,Clear,46,88,1,MetLife Stadium,Fieldturf,Open
6888,22,1,3,01:38,4,00-0030896,C.Catanzaro,NYJ,Clear,45,89,1,MetLife Stadium,Fieldturf,Open
6889,52,0,3,09:25,4,00-0033787,J.Elliott,PHI,Clear,47,89,2,Lincoln Financial Field,Desso GrassMaster,Open
6890,41,1,4,03:11,4,00-0032870,A.Rosas,NYG,Clear,46,89,1,Lincoln Financial Field,Desso GrassMaster,Open
6891,46,1,4,00:56,4,00-0033787,J.Elliott,PHI,Clear,46,89,1,Lincoln Financial Field,Desso GrassMaster,Open
6892,61,1,4,00:01,1,00-0033787,J.Elliott,PHI,Clear,46,89,1,Lincoln Financial Field,Desso GrassMaster,Open
6893,24,1,2,13:26,4,00-0026968,R.Succop,TEN,Clear,51,87,3,Nissan Stadium,419 Tifway Bermuda Grass,Open
6894,37,1,2,05:56,4,00-0026968,R.Succop,TEN,Clear,51,87,3,Nissan Stadium,419 Tifway Bermuda Grass,Open
6895,47,1,2,00:05,1,00-0026968,R.Succop,TEN,Clear,51,87,3,Nissan Stadium,419 Tifway Bermuda Grass,Open
6896,35,1,4,10:05,4,00-0026968,R.Succop,TEN,Clear,54,86,2,Nissan Stadium,419 Tifway Bermuda Grass,Open
6897,48,0,3,02:46,4,00-0029421,R.Bullock,CIN,Clear,53,87,6,Lambeau Field,Desso GrassMaster,Open
6898,28,1,4,14:47,4,00-0025580,M.Crosby,GB,Clear,59,82,7,Lambeau Field,Desso GrassMaster,Open
6899,46,1,4,03:51,4,00-0029421,R.Bullock,CIN,Clear,59,82,7,Lambeau Field,Desso GrassMaster,Open
6900,27,1,5,06:26,2,00-0025580,M.Crosby,GB,Clear,59,82,7,Lambeau Field,Desso GrassMaster,Open
6901,34,1,2,04:35,4,00-0031203,C.Santos,KC,Clear,35,80,5,ROKiT Field at Dignity Health Sports Park,Grass,Open
6902,29,1,2,00:03,4,00-0033702,Y.Koo,LAC,Clear,35,80,5,ROKiT Field at Dignity Health Sports Park,Grass,Open
6903,52,0,3,07:03,4,00-0030098,D.Hopkins,WAS,Clear,85,71,0,FedExField,Grass,Open
6904,23,1,4,15:00,4,00-0030098,D.Hopkins,WAS,Clear,87,70,0,FedExField,Grass,Open
6905,22,1,4,11:57,4,00-0028907,G.Tavecchio,OAK,Clear,87,70,0,FedExField,Grass,Open
6906,28,1,4,06:07,4,00-0030098,D.Hopkins,WAS,Clear,87,70,0,FedExField,Grass,Open
6907,36,0,2,14:12,4,00-0004091,P.Dawson,ARI,Clear,10,85,2,State Farm Stadium,Grass,Dome
6908,37,1,4,06:40,4,00-0004091,P.Dawson,ARI,Clear,14,77,2,State Farm Stadium,Grass,Dome
6909,47,0,3,11:57,4,00-0026138,C.Barth,CHI,Partly Cloudy,81,58,3,Lambeau Field,Desso GrassMaster,Open
6910,41,0,2,14:19,4,00-0032569,W.Lutz,NO,Mostly Cloudy,87,62,10,Wembley Stadium,Desso GrassMaster,Open
6911,43,1,2,00:04,3,00-0032569,W.Lutz,NO,Mostly Cloudy,87,62,10,Wembley Stadium,Desso GrassMaster,Open
6912,45,1,4,12:37,4,00-0032569,W.Lutz,NO,Mostly Cloudy,90,62,9,Wembley Stadium,Desso GrassMaster,Open
6913,28,1,2,10:35,4,00-0020578,M.Bryant,ATL,Clear,44,69,6,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
6914,24,1,4,12:03,4,00-0025944,S.Hauschka,BUF,Clear,41,70,6,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
6915,56,1,4,04:48,4,00-0025944,S.Hauschka,BUF,Clear,41,70,6,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
6916,55,1,4,03:10,4,00-0025944,S.Hauschka,BUF,Clear,41,70,6,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
6917,30,1,1,00:26,4,00-0031136,C.Boswell,PIT,Clear,55,64,1,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
6918,49,1,2,07:28,4,00-0031136,C.Boswell,PIT,Clear,52,65,1,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
6919,62,0,2,00:02,3,00-0029597,J.Tucker,BAL,Clear,52,65,1,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
6920,42,1,3,12:36,4,00-0029597,J.Tucker,BAL,Clear,50,66,1,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
6921,44,0,3,07:10,4,00-0031136,C.Boswell,PIT,Clear,50,66,1,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
6922,48,0,1,11:09,4,00-0033862,Z.Gonzalez,CLE,Clear,41,64,2,FirstEnergy Stadium,Kentucky Bluegrass,Open
6923,41,1,3,11:32,4,00-0029421,R.Bullock,CIN,Clear,40,67,2,FirstEnergy Stadium,Kentucky Bluegrass,Open
6924,34,1,1,11:33,4,00-0028660,D.Bailey,DAL,Clear,46,80,3,AT&T Stadium,RealGrass Matrix,Open
6925,49,1,1,07:12,4,00-0029621,G.Zuerlein,LA,Clear,46,80,3,AT&T Stadium,RealGrass Matrix,Open
6926,44,1,2,12:42,4,00-0029621,G.Zuerlein,LA,Clear,43,82,2,AT&T Stadium,RealGrass Matrix,Open
6927,44,1,2,00:04,1,00-0029621,G.Zuerlein,LA,Clear,43,82,2,AT&T Stadium,RealGrass Matrix,Open
6928,30,1,3,07:29,4,00-0029621,G.Zuerlein,LA,Clear,40,84,2,AT&T Stadium,RealGrass Matrix,Open
6929,28,1,4,12:00,4,00-0029621,G.Zuerlein,LA,Clear,37,84,2,AT&T Stadium,RealGrass Matrix,Open
6930,43,1,4,09:46,4,00-0029621,G.Zuerlein,LA,Clear,37,84,2,AT&T Stadium,RealGrass Matrix,Open
6931,33,1,4,02:00,4,00-0029621,G.Zuerlein,LA,Clear,37,84,2,AT&T Stadium,RealGrass Matrix,Open
6932,50,1,2,06:06,4,00-0032726,K.Fairbairn,HOU,Clear,55,87,0,NRG Stadium,Grass,Open
6933,40,1,4,08:44,4,00-0032726,K.Fairbairn,HOU,Clear,51,88,1,NRG Stadium,Grass,Open
6934,33,1,4,03:39,4,00-0032726,K.Fairbairn,HOU,Clear,51,88,1,NRG Stadium,Grass,Open
6935,29,1,2,10:50,4,00-0023853,M.Prater,DET,Light Rain,79,56,7,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6936,59,0,2,00:05,3,00-0023853,M.Prater,DET,Light Rain,79,56,7,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6937,37,1,3,10:45,4,00-0023853,M.Prater,DET,Light Rain,84,56,7,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6938,39,0,3,00:50,4,00-0028787,K.Forbath,MIN,Light Rain,84,56,7,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
6939,41,1,1,11:52,4,00-0024333,S.Gostkowski,NE,Clear,47,61,1,Gillette Stadium,Fieldturf,Open
6940,32,1,1,07:45,4,00-0026858,G.Gano,CAR,Clear,47,61,1,Gillette Stadium,Fieldturf,Open
6941,35,1,2,04:34,4,00-0024333,S.Gostkowski,NE,Clear,45,63,1,Gillette Stadium,Fieldturf,Open
6942,58,1,2,00:04,1,00-0024333,S.Gostkowski,NE,Clear,45,63,1,Gillette Stadium,Fieldturf,Open
6943,48,1,4,00:04,3,00-0026858,G.Gano,CAR,Clear,42,64,1,Gillette Stadium,Fieldturf,Open
6944,30,1,2,05:13,4,00-0031492,J.Myers,JAX,Clear,47,65,1,MetLife Stadium,Fieldturf,Open
6945,45,1,2,01:14,4,00-0030896,C.Catanzaro,NYJ,Clear,47,65,1,MetLife Stadium,Fieldturf,Open
6946,45,0,2,00:12,1,00-0030896,C.Catanzaro,NYJ,Clear,47,65,1,MetLife Stadium,Fieldturf,Open
6947,26,1,3,00:38,4,00-0030896,C.Catanzaro,NYJ,Clear,45,66,1,MetLife Stadium,Fieldturf,Open
6948,52,0,4,13:06,4,00-0031492,J.Myers,JAX,Clear,43,66,1,MetLife Stadium,Fieldturf,Open
6949,22,1,4,00:49,4,00-0031492,J.Myers,JAX,Clear,43,66,1,MetLife Stadium,Fieldturf,Open
6950,41,1,5,00:32,4,00-0030896,C.Catanzaro,NYJ,Clear,43,66,1,MetLife Stadium,Fieldturf,Open
6951,49,1,1,02:11,4,00-0023252,R.Gould,SF,Clear,13,93,2,State Farm Stadium,Grass,Dome
6952,29,1,2,13:11,4,00-0004091,P.Dawson,ARI,Clear,13,94,2,State Farm Stadium,Grass,Dome
6953,39,1,2,07:21,4,00-0023252,R.Gould,SF,Clear,13,94,2,State Farm Stadium,Grass,Dome
6954,43,1,2,01:29,4,00-0004091,P.Dawson,ARI,Clear,13,94,2,State Farm Stadium,Grass,Dome
6955,47,1,3,10:39,4,00-0023252,R.Gould,SF,Clear,12,96,2,State Farm Stadium,Grass,Dome
6956,50,1,3,06:55,4,00-0004091,P.Dawson,ARI,Clear,12,96,2,State Farm Stadium,Grass,Dome
6957,48,1,3,02:27,4,00-0023252,R.Gould,SF,Clear,12,96,2,State Farm Stadium,Grass,Dome
6958,32,1,4,07:46,4,00-0004091,P.Dawson,ARI,Clear,12,96,2,State Farm Stadium,Grass,Dome
6959,23,1,5,02:28,4,00-0023252,R.Gould,SF,Clear,12,96,2,State Farm Stadium,Grass,Dome
6960,45,1,1,00:10,4,00-0033787,J.Elliott,PHI,Partly Cloudy,61,74,4,ROKiT Field at Dignity Health Sports Park,Grass,Open
6961,40,1,2,06:47,4,00-0033787,J.Elliott,PHI,Clear,62,74,4,ROKiT Field at Dignity Health Sports Park,Grass,Open
6962,53,1,2,04:13,4,00-0033787,J.Elliott,PHI,Clear,62,74,4,ROKiT Field at Dignity Health Sports Park,Grass,Open
6963,28,1,2,00:04,4,00-0033702,Y.Koo,LAC,Clear,62,74,4,ROKiT Field at Dignity Health Sports Park,Grass,Open
6964,47,1,3,01:01,4,00-0033787,J.Elliott,PHI,Clear,62,74,5,ROKiT Field at Dignity Health Sports Park,Grass,Open
6965,46,0,2,11:58,4,00-0025565,N.Folk,TB,Light Rain,76,81,5,Raymond James Stadium,Grass,Open
6966,30,1,2,07:21,4,00-0032870,A.Rosas,NYG,Light Rain,76,81,5,Raymond James Stadium,Grass,Open
6967,20,1,2,00:35,4,00-0025565,N.Folk,TB,Light Rain,76,81,5,Raymond James Stadium,Grass,Open
6968,49,0,3,10:14,4,00-0025565,N.Folk,TB,Possible Drizzle,83,78,5,Raymond James Stadium,Grass,Open
6969,43,0,4,14:19,4,00-0032870,A.Rosas,NYG,Partly Cloudy,86,78,4,Raymond James Stadium,Grass,Open
6970,34,1,4,00:04,3,00-0025565,N.Folk,TB,Partly Cloudy,86,78,4,Raymond James Stadium,Grass,Open
6971,28,1,1,01:13,4,00-0029822,B.McManus,DEN,Possible Drizzle,34,70,2,Broncos Stadium at Mile High,Grass,Open
6972,36,1,3,09:44,4,00-0029822,B.McManus,DEN,Drizzle,45,62,6,Broncos Stadium at Mile High,Grass,Open
6973,46,1,3,05:12,4,00-0029822,B.McManus,DEN,Drizzle,45,62,6,Broncos Stadium at Mile High,Grass,Open
6974,29,0,4,14:14,4,00-0029822,B.McManus,DEN,Partly Cloudy,50,58,5,Broncos Stadium at Mile High,Grass,Open
6975,38,1,4,05:27,4,00-0028907,G.Tavecchio,OAK,Partly Cloudy,50,58,5,Broncos Stadium at Mile High,Grass,Open
6976,44,1,1,09:03,4,00-0029576,B.Walsh,SEA,Mostly Cloudy,66,57,3,CenturyLink Field,Fieldturf,Open
6977,37,0,2,00:05,1,00-0029576,B.Walsh,SEA,Mostly Cloudy,68,57,3,CenturyLink Field,Fieldturf,Open
6978,40,1,3,04:57,4,00-0016919,A.Vinatieri,IND,Drizzle,72,56,2,CenturyLink Field,Fieldturf,Open
6979,19,1,1,02:50,4,00-0030098,D.Hopkins,WAS,Clear,62,78,5,Arrowhead Stadium,Grass,Open
6980,46,0,2,00:10,3,00-0033303,H.Butker,KC,Clear,65,78,5,Arrowhead Stadium,Grass,Open
6981,26,1,3,00:04,4,00-0033303,H.Butker,KC,Clear,68,76,6,Arrowhead Stadium,Grass,Open
6982,32,1,4,04:55,4,00-0033303,H.Butker,KC,Clear,69,75,7,Arrowhead Stadium,Grass,Open
6983,40,1,4,00:50,4,00-0030098,D.Hopkins,WAS,Clear,69,75,7,Arrowhead Stadium,Grass,Open
6984,43,1,4,00:08,3,00-0033303,H.Butker,KC,Clear,69,75,7,Arrowhead Stadium,Grass,Open
6985,27,1,1,01:25,4,00-0024333,S.Gostkowski,NE,Partly Cloudy,86,77,4,Raymond James Stadium,Grass,Open
6986,23,1,2,00:43,4,00-0024333,S.Gostkowski,NE,Partly Cloudy,88,76,5,Raymond James Stadium,Grass,Open
6987,56,0,2,00:00,1,00-0025565,N.Folk,TB,Partly Cloudy,88,76,5,Raymond James Stadium,Grass,Open
6988,45,1,3,09:59,4,00-0024333,S.Gostkowski,NE,Partly Cloudy,89,76,5,Raymond James Stadium,Grass,Open
6989,49,0,4,14:19,4,00-0025565,N.Folk,TB,Mostly Cloudy,89,75,5,Raymond James Stadium,Grass,Open
6990,31,0,4,05:39,4,00-0025565,N.Folk,TB,Mostly Cloudy,89,75,5,Raymond James Stadium,Grass,Open
6991,48,1,4,01:14,4,00-0024333,S.Gostkowski,NE,Mostly Cloudy,89,75,5,Raymond James Stadium,Grass,Open
6992,31,1,1,00:15,4,00-0025944,S.Hauschka,BUF,Rain,91,63,2,Paul Brown Stadium,-,Open
6993,30,1,2,09:05,4,00-0029421,R.Bullock,CIN,Light Rain,93,63,2,Paul Brown Stadium,-,Open
6994,38,1,3,01:59,4,00-0025944,S.Hauschka,BUF,Light Rain,94,63,2,Paul Brown Stadium,-,Open
6995,28,1,4,09:03,4,00-0025944,S.Hauschka,BUF,Rain,95,63,2,Paul Brown Stadium,-,Open
6996,29,1,4,03:37,4,00-0029421,R.Bullock,CIN,Rain,95,63,2,Paul Brown Stadium,-,Open
6997,52,0,2,10:05,4,00-0033862,Z.Gonzalez,CLE,Mostly Cloudy,69,68,3,FirstEnergy Stadium,Kentucky Bluegrass,Open
6998,39,0,2,00:35,4,00-0033862,Z.Gonzalez,CLE,Mostly Cloudy,69,68,3,FirstEnergy Stadium,Kentucky Bluegrass,Open
6999,57,1,2,00:01,1,00-0030896,C.Catanzaro,NYJ,Mostly Cloudy,69,68,3,FirstEnergy Stadium,Kentucky Bluegrass,Open
7000,30,1,1,11:36,4,00-0023853,M.Prater,DET,Clear,63,70,4,Ford Field,Fieldturf,Dome
7001,21,1,1,03:55,4,00-0026858,G.Gano,CAR,Clear,63,70,4,Ford Field,Fieldturf,Dome
7002,44,1,3,09:31,4,00-0026858,G.Gano,CAR,Clear,62,71,4,Ford Field,Fieldturf,Dome
7003,55,0,4,14:13,4,00-0026858,G.Gano,CAR,Clear,62,71,5,Ford Field,Fieldturf,Dome
7004,52,1,1,09:15,4,00-0016919,A.Vinatieri,IND,Light Rain,65,68,6,Lucas Oil Stadium,Fieldturf,Dome
7005,28,1,1,02:41,4,00-0023252,R.Gould,SF,Light Rain,65,68,6,Lucas Oil Stadium,Fieldturf,Dome
7006,23,1,2,01:03,4,00-0016919,A.Vinatieri,IND,Drizzle,66,68,5,Lucas Oil Stadium,Fieldturf,Dome
7007,43,1,2,00:07,2,00-0023252,R.Gould,SF,Drizzle,66,68,5,Lucas Oil Stadium,Fieldturf,Dome
7008,38,1,3,07:51,4,00-0016919,A.Vinatieri,IND,Drizzle,67,67,5,Lucas Oil Stadium,Fieldturf,Dome
7009,40,1,4,13:44,4,00-0023252,R.Gould,SF,Mostly Cloudy,70,67,4,Lucas Oil Stadium,Fieldturf,Dome
7010,51,1,5,01:43,4,00-0016919,A.Vinatieri,IND,Mostly Cloudy,70,67,4,Lucas Oil Stadium,Fieldturf,Dome
7011,41,1,1,00:57,4,00-0030850,C.Parkey,MIA,Clear,70,89,6,Hard Rock Stadium,Grass,Open
7012,45,1,2,09:42,4,00-0026968,R.Succop,TEN,Clear,70,89,6,Hard Rock Stadium,Grass,Open
7013,20,1,2,00:09,4,00-0023096,N.Novak,LAC,Mostly Cloudy,90,76,4,MetLife Stadium,Fieldturf,Open
7014,31,1,4,04:54,4,00-0023096,N.Novak,LAC,Partly Cloudy,85,77,4,MetLife Stadium,Fieldturf,Open
7015,36,1,3,09:22,4,00-0033787,J.Elliott,PHI,Drizzle,85,78,3,Lincoln Financial Field,Desso GrassMaster,Open
7016,28,1,4,02:05,4,00-0033787,J.Elliott,PHI,Clear,84,78,3,Lincoln Financial Field,Desso GrassMaster,Open
7017,29,1,1,10:21,4,00-0031136,C.Boswell,PIT,Mostly Cloudy,76,71,4,Heinz Field,Desso Grassmaster,Open
7018,34,1,2,00:04,3,00-0031136,C.Boswell,PIT,Mostly Cloudy,75,72,4,Heinz Field,Desso Grassmaster,Open
7019,20,1,3,08:57,4,00-0031136,C.Boswell,PIT,Partly Cloudy,75,72,3,Heinz Field,Desso Grassmaster,Open
7020,47,1,4,06:48,4,00-0031492,J.Myers,JAX,Drizzle,76,72,3,Heinz Field,Desso Grassmaster,Open
7021,35,1,2,09:34,4,00-0029621,G.Zuerlein,LA,Clear,56,76,4,Los Angeles Memorial Coliseum,Natural grass,Open
7022,48,1,2,00:02,4,00-0029576,B.Walsh,SEA,Clear,56,76,4,Los Angeles Memorial Coliseum,Natural grass,Open
7023,36,0,3,10:00,4,00-0029621,G.Zuerlein,LA,Clear,56,75,4,Los Angeles Memorial Coliseum,Natural grass,Open
7024,49,1,3,05:47,4,00-0029576,B.Walsh,SEA,Clear,56,75,4,Los Angeles Memorial Coliseum,Natural grass,Open
7025,35,1,4,01:12,4,00-0029576,B.Walsh,SEA,Clear,60,75,4,Los Angeles Memorial Coliseum,Natural grass,Open
7026,32,1,1,05:11,4,00-0028907,G.Tavecchio,OAK,Clear,33,75,3,Oakland–Alameda County Coliseum,Bluegrass,Open
7027,22,1,2,05:21,4,00-0029597,J.Tucker,BAL,Dry,28,77,4,Oakland–Alameda County Coliseum,Bluegrass,Open
7028,21,1,4,13:13,4,00-0029597,J.Tucker,BAL,Dry,26,78,4,Oakland–Alameda County Coliseum,Bluegrass,Open
7029,44,1,4,02:29,4,00-0029597,J.Tucker,BAL,Dry,26,78,4,Oakland–Alameda County Coliseum,Bluegrass,Open
7030,22,1,3,11:12,4,00-0025580,M.Crosby,GB,Clear,23,89,3,AT&T Stadium,RealGrass Matrix,Open
7031,43,1,4,11:49,4,00-0028660,D.Bailey,DAL,Clear,25,88,3,AT&T Stadium,RealGrass Matrix,Open
7032,35,1,1,06:57,4,00-0033303,H.Butker,KC,Clear,68,83,2,NRG Stadium,Grass,Open
7033,42,1,2,11:28,4,00-0033303,H.Butker,KC,Clear,73,83,2,NRG Stadium,Grass,Open
7034,41,1,2,04:21,4,00-0033303,H.Butker,KC,Clear,73,83,2,NRG Stadium,Grass,Open
7035,35,1,4,14:05,4,00-0033303,H.Butker,KC,Clear,79,80,2,NRG Stadium,Grass,Open
7036,49,1,4,01:13,4,00-0033303,H.Butker,KC,Clear,79,80,2,NRG Stadium,Grass,Open
7037,26,1,2,01:06,4,00-0028787,K.Forbath,MIN,Clear,78,64,3,Soldier Field,Grass,Open
7038,26,1,4,00:16,4,00-0028787,K.Forbath,MIN,Clear,86,62,5,Soldier Field,Grass,Open
7039,50,1,1,07:02,4,00-0033787,J.Elliott,PHI,Mostly Cloudy,84,73,5,Bank of America Stadium,Grass,Open
7040,39,1,1,02:20,4,00-0026858,G.Gano,CAR,Mostly Cloudy,84,73,5,Bank of America Stadium,Grass,Open
7041,20,1,3,11:24,4,00-0026858,G.Gano,CAR,Overcast,84,72,5,Bank of America Stadium,Grass,Open
7042,48,1,3,08:08,4,00-0033787,J.Elliott,PHI,Overcast,84,72,5,Bank of America Stadium,Grass,Open
7043,46,1,3,03:28,4,00-0026858,G.Gano,CAR,Overcast,84,72,5,Bank of America Stadium,Grass,Open
7044,50,1,1,09:48,4,00-0020578,M.Bryant,ATL,Partly Cloudy,74,77,3,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
7045,59,0,2,00:02,3,00-0020578,M.Bryant,ATL,Partly Cloudy,72,79,2,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
7046,49,1,4,08:39,4,00-0030850,C.Parkey,MIA,Partly Cloudy,69,80,2,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
7047,38,1,4,02:35,4,00-0030850,C.Parkey,MIA,Partly Cloudy,69,80,2,Mercedes-Benz Stadium,FieldTurf Revolution 360,Dome
7048,24,1,2,10:58,4,00-0026138,C.Barth,CHI,Mostly Cloudy,85,70,5,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
7049,27,1,2,00:08,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,85,70,5,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
7050,31,1,4,11:39,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,79,72,5,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
7051,50,1,4,03:01,4,00-0029597,J.Tucker,BAL,Mostly Cloudy,79,72,5,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
7052,40,1,5,02:11,4,00-0026138,C.Barth,CHI,Mostly Cloudy,79,72,5,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
7053,40,1,1,11:01,4,00-0032726,K.Fairbairn,HOU,Clear,67,85,2,NRG Stadium,Grass,Open
7054,41,1,1,03:19,4,00-0033862,Z.Gonzalez,CLE,Clear,67,85,2,NRG Stadium,Grass,Open
7055,26,1,2,01:53,4,00-0025580,M.Crosby,GB,Partly Cloudy,72,50,5,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
7056,36,1,3,09:39,4,00-0028787,K.Forbath,MIN,Partly Cloudy,66,51,5,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
7057,34,1,4,15:00,4,00-0028787,K.Forbath,MIN,Partly Cloudy,61,51,5,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
7058,53,1,4,10:52,4,00-0028787,K.Forbath,MIN,Partly Cloudy,61,51,5,U.S. Bank Stadium,UBU Sports Speed Series S5-M,Dome
7059,41,1,1,00:09,4,00-0032569,W.Lutz,NO,Possible Light Rain,81,83,2,Mercedes-Benz Superdome,Fieldturf,Dome
7060,41,1,2,06:44,4,00-0023853,M.Prater,DET,Possible Light Rain,84,79,1,Mercedes-Benz Superdome,Fieldturf,Dome
7061,56,0,3,12:40,4,00-0023853,M.Prater,DET,Possible Light Rain,84,80,1,Mercedes-Benz Superdome,Fieldturf,Dome
7062,47,0,2,01:11,4,00-0024333,S.Gostkowski,NE,Mostly Cloudy,76,72,4,MetLife Stadium,Fieldturf,Open
